RegionID,RegionName,StateName,SizeRank,zhvi_latest_date,zhvi_latest_value,zhvi_pct_change_5y,zhvi_slope_per_year_10y,temp_latest_date,market_temp_latest,market_temp_pct_change_5y,market_temp_slope_per_year_10y
394356,"Bainbridge, GA",GA,823,2026-01-31,167845.09941922934,32.45854360046281,9684.262361938547,2026-01-31,48.0,-15.789473684210531,-0.07412005037131267
394357,"Bakersfield, CA",CA,63,2026-01-31,357584.3111774884,37.96306708061768,20834.626601006898,2026-01-31,57.0,-26.923076923076927,-0.20607520115060485
394358,"Baltimore, MD",MD,20,2026-01-31,390541.21762889234,23.651202004506988,15441.178280538266,2026-01-31,59.0,-32.95454545454546,0.9576962136108282
394359,"Bangor, ME",ME,288,2026-01-31,265209.0182232244,46.788255536234445,16238.311950589388,2026-01-31,23.0,-70.51282051282051,3.1568422873078426
394360,"Baraboo, WI",WI,505,2026-01-31,321582.74586610094,33.25313903551641,16159.426315954872,2026-01-31,41.0,-48.75000000000001,1.9323078097497173
394361,"Barnstable Town, MA",MA,202,2026-01-31,729721.8421823984,49.87557573771615,44483.995796979245,2026-01-31,50.0,-45.652173913043484,1.0805631141811058
394362,"Barre, VT",VT,540,2026-01-31,378294.6413922129,32.25952697217518,19742.7672271775,2026-01-31,48.0,-45.45454545454546,5.539793628536139
394363,"Bartlesville, OK",OK,590,2026-01-31,176969.35845541398,42.048824789411384,8460.85707613381,2026-01-31,32.0,-52.23880597014925,2.040624411252207
394365,"Batavia, NY",NY,545,2026-01-31,210442.06549679677,38.13646484209945,11299.488990463944,2026-01-31,115.0,27.777777777777768,7.272490317722415
394366,"Batesville, AR",AR,571,2026-01-31,151945.13139066027,14.10181813479836,5378.954098405651,2026-01-31,39.0,-43.47826086956522,-5.703080209682542
394367,"Baton Rouge, LA",LA,66,2026-01-31,240357.4278811784,17.607112055965946,7459.915537080795,2026-01-31,44.0,-21.42857142857143,-0.05115317810040042
394368,"Battle Creek, MI",MI,318,2026-01-31,178104.16045374874,39.11767072777672,10592.458469037218,2026-01-31,33.0,-58.22784810126582,-0.7563308759420517
394369,"Bay City, MI",MI,380,2026-01-31,171860.5577235633,43.8821232067272,9149.524285240777,2026-01-31,39.0,-62.5,0.8535247194131618
394370,"Bay City, TX",TX,751,2026-01-31,198363.234644336,16.90161704953932,6388.882214103977,2026-01-31,36.0,-30.76923076923077,0.26077282535035345
394371,"Beatrice, NE",NE,891,2026-01-31,189484.75188696315,42.13800246615558,9989.739061936007,2026-01-31,31.0,-39.21568627450981,0.869520848587592
394372,"Beaumont, TX",TX,140,2026-01-31,175638.9104258725,5.325001713873534,5713.58602305321,2026-01-31,27.0,-55.00000000000001,-3.076090008221211
394373,"Beaver Dam, WI",WI,420,2026-01-31,305027.904174867,45.09289596652331,16042.012718976006,2026-01-31,45.0,-48.86363636363637,0.6524647347767016
394374,"Beckley, WV",WV,358,2026-01-31,140750.00434646444,35.67155268710711,7308.243438545507,2026-01-31,18.0,-37.93103448275862,13.996869767217422
394375,"Bedford, IN",IN,654,2026-01-31,200345.9845023489,39.34093772742242,12299.170117650836,2026-01-31,31.0,-29.54545454545454,-1.4082195968991373
394376,"Beeville, TX",TX,808,2026-01-31,157255.29770096616,-12.838424961214834,3552.864590808606,2026-01-31,39.0,-39.0625,-0.5897782417419785
394377,"Bellefontaine, OH",OH,638,2026-01-31,239539.45386085808,33.66004559437585,12761.729975110777,2026-01-31,31.0,-53.73134328358209,-0.5852700768947946
394378,"Bellingham, WA",WA,205,2026-01-31,597566.3778515124,31.04882109509233,36601.652664656496,2026-01-31,41.0,-63.716814159292035,-2.4903138948313917
394379,"Bemidji, MN",MN,637,2026-01-31,253036.2986726062,37.33082321198742,12699.155222851476,2026-01-31,35.0,-70.33898305084746,0.5638922352347013
394380,"Bend, OR",OR,232,2026-01-31,652798.9005938126,31.19081011561715,42131.86762987926,2026-01-31,54.0,-44.329896907216494,-1.3484972295182198
394381,"Bennettsville, SC",SC,846,2026-01-31,92893.78116440529,-22.348360217003815,1651.4065791031196,2026-01-31,73.0,-15.116279069767447,2.0749068121208856
394382,"Bennington, VT",VT,736,2026-01-31,357079.5836829519,32.24476845254418,19562.177326575016,2026-01-31,38.0,-38.70967741935484,5.671192675217433
394383,"Berlin, NH",NH,805,2026-01-31,243204.29815028617,56.19615758844676,17243.13578332807,2026-01-31,2.0,-97.82608695652173,3.2263242344216674
394384,"Big Rapids, MI",MI,697,2026-01-31,212989.74506303808,32.047119199561266,11355.368881159951,2026-01-31,47.0,-72.02380952380952,-0.14286503968723344
